Transaction_ID,Product_ID,Product_Category,Price,Discount,Customer_ID,Customer_Age,Customer_Gender,Purchase_Timestamp,Payment_Method,Shipping_Type,Review_Rating,Purchase Probability
T224058,P2395,Books,579.68,17.4,C51086,48,Male,10/24/2024 21:41,PayPal,Standard,4,1
T840013,P5795,Clothing,599.6,63.96,C17321,32,Female,5/14/2024 4:33,PayPal,Express,3,0
T781207,P2444,Clothing,28.58,1.2,C51320,22,Male,3/19/2024 12:18,Debit Card,Standard,2,1
T555729,P3395,Books,271.86,2.47,C74298,55,Other,1/20/2024 12:36,Credit Card,Standard,5,1
T971612,P4141,Electronics,21.46,3.86,C78289,56,Male,11/7/2024 22:11,Debit Card,Standard,2,1
T542856,P3097,Home & Kitchen,952.15,278.01,C51564,56,Other,5/8/2024 14:29,Net Banking,Standard,5,1
T206716,P7183,Books,866.64,22.81,C56361,62,Other,1/26/2024 5:02,Debit Card,Express,3,0
T451689,P3219,Home & Kitchen,650.54,188.15,C99717,26,Other,4/10/2024 21:44,Debit Card,Standard,1,0
T335008,P3760,Clothing,237.46,17.44,C60243,59,Male,12/10/2024 8:44,PayPal,Express,5,1
T716245,P1841,Home & Kitchen,263,26.03,C55393,67,Male,2/29/2024 20:40,PayPal,Standard,5,1
T934620,P2394,Electronics,997.63,221,C41321,56,Female,12/5/2024 4:56,Net Banking,Standard,3,0
T382339,P4483,Books,250.17,50.92,C90949,51,Female,3/22/2024 12:14,PayPal,Standard,3,1
T109136,P3231,Clothing,129.94,3.81,C57266,48,Male,1/17/2024 20:01,Debit Card,Standard,4,1
T411517,P9393,Books,560.91,20.87,C42305,28,Other,1/29/2024 8:51,Debit Card,Express,5,1
T103061,P7566,Electronics,106.65,12.33,C61775,42,Other,10/8/2024 20:03,Credit Card,Express,1,0
T710144,P7591,Home & Kitchen,701.26,99.63,C48469,54,Male,5/13/2024 6:32,Debit Card,Express,3,0
T455957,P5116,Home & Kitchen,738.41,113.71,C94112,24,Male,9/10/2024 9:01,Net Banking,Standard,1,0
T844821,P9296,Electronics,480.48,113.96,C92340,20,Female,7/28/2024 4:59,Credit Card,Standard,3,1
T433497,P5967,Books,127.45,21.34,C50765,52,Female,10/19/2024 13:08,Credit Card,Express,5,1
T482164,P3615,Books,465.19,49.1,C38887,20,Female,9/10/2024 19:47,Credit Card,Express,5,1
T922515,P6007,Electronics,398.47,89.77,C66865,57,Female,5/2/2024 11:05,Debit Card,Standard,5,1
T753265,P4218,Clothing,727.81,217.33,C28315,62,Male,8/2/2024 19:50,PayPal,Express,5,1
T825125,P5659,Books,482.03,45.01,C23844,32,Other,1/3/2024 16:39,Credit Card,Express,5,1
T694964,P4057,Home & Kitchen,223.69,21.85,C35629,70,Male,7/7/2024 5:46,Credit Card,Express,4,1
T879621,P3598,Books,582.95,36.55,C62675,56,Other,6/28/2024 1:04,PayPal,Express,5,1
T516889,P7937,Books,885.28,200.53,C50663,38,Female,8/10/2024 4:12,Credit Card,Standard,5,1
T610461,P7676,Home & Kitchen,303.11,6.3,C73223,46,Male,12/27/2024 12:58,Net Banking,Express,4,1
T755960,P5625,Clothing,619.92,168.05,C94935,49,Other,8/3/2024 20:38,Debit Card,Standard,5,1
T325327,P5495,Books,450.11,7.45,C22157,28,Female,11/23/2024 7:37,Credit Card,Standard,4,1
T481698,P8476,Books,612.1,130.72,C32715,63,Female,5/17/2024 3:54,PayPal,Standard,5,1
T652399,P9295,Books,114.67,28.95,C24035,68,Female,7/9/2024 1:14,Debit Card,Express,5,1
T969725,P6674,Books,98.48,21.08,C85772,65,Other,6/26/2024 7:57,PayPal,Express,4,1
T544386,P5572,Clothing,822.92,90.89,C68097,48,Male,3/9/2024 0:10,Net Banking,Standard,3,0
T151051,P9052,Home & Kitchen,105.21,16.76,C90442,55,Male,12/13/2024 18:24,PayPal,Standard,1,0
T679190,P8906,Electronics,752.43,55.79,C61544,53,Other,2/18/2024 2:37,PayPal,Express,3,0
T939705,P8096,Electronics,684.57,28.07,C28215,52,Other,4/7/2024 6:40,PayPal,Express,5,1
T496275,P6304,Electronics,333.42,58.87,C10684,42,Other,10/24/2024 18:30,PayPal,Standard,1,0
T418134,P6873,Books,253.05,74.96,C24619,45,Male,11/23/2024 1:02,PayPal,Standard,1,0
T769026,P8181,Electronics,178.24,22.18,C42044,27,Other,6/26/2024 5:55,Debit Card,Standard,1,0
T491567,P1613,Home & Kitchen,368.15,36.49,C35270,26,Male,6/16/2024 2:40,Debit Card,Standard,3,1
T704867,P9238,Electronics,484.79,93.98,C53744,65,Female,2/24/2024 21:32,Credit Card,Standard,4,1
T236137,P3827,Books,197.73,8.74,C26484,52,Male,6/21/2024 0:23,Net Banking,Express,4,1
T467438,P9943,Home & Kitchen,125.27,8.53,C83637,20,Other,10/11/2024 19:07,Net Banking,Standard,4,1
T641548,P6299,Home & Kitchen,37.95,9.67,C96753,59,Male,4/30/2024 9:54,Net Banking,Express,2,1
T137441,P6780,Books,972.07,224,C59199,24,Female,2/11/2024 13:15,Credit Card,Express,1,0
T700809,P4758,Home & Kitchen,120.81,12.49,C81090,22,Other,2/6/2024 17:59,PayPal,Express,2,1
T823784,P4348,Electronics,938.84,84.98,C43317,67,Other,5/12/2024 18:08,Net Banking,Express,1,0
T487094,P1057,Clothing,32.35,0.52,C16587,61,Female,8/14/2024 12:18,Debit Card,Express,3,1
T317999,P3995,Electronics,22.61,3.08,C99784,25,Female,4/26/2024 16:09,Credit Card,Express,5,1
T949984,P9563,Books,983.92,183.67,C82990,39,Other,11/13/2024 8:32,Credit Card,Standard,2,0
T295291,P7800,Electronics,625.68,166.35,C47703,38,Female,1/23/2024 17:08,Credit Card,Standard,3,1
T897370,P2779,Books,14.86,3.82,C26436,49,Other,4/4/2024 7:48,Net Banking,Express,5,1
T289294,P7996,Home & Kitchen,710.28,121.04,C69508,22,Male,9/29/2024 12:09,Net Banking,Express,2,0
T332834,P4110,Home & Kitchen,771.13,216.75,C21244,68,Other,5/4/2024 3:29,Net Banking,Express,5,1
T743630,P3240,Books,764.75,187.41,C12271,57,Male,8/1/2024 10:12,Net Banking,Standard,2,0
T774844,P1772,Books,980.37,286.86,C86716,25,Other,2/24/2024 8:14,Credit Card,Standard,2,0
T140870,P6062,Clothing,878.53,160.87,C14195,38,Male,9/11/2024 23:11,Net Banking,Express,2,0
T951264,P7124,Clothing,305.02,2.02,C30668,28,Female,4/30/2024 19:32,Credit Card,Standard,5,1
T288218,P1511,Electronics,578.95,83.57,C45559,51,Other,4/17/2024 17:35,Net Banking,Standard,1,0
T542470,P8086,Electronics,581.33,137.19,C20125,60,Female,8/24/2024 5:29,Credit Card,Express,3,0
T564653,P6604,Clothing,274.71,43.08,C47415,29,Male,12/10/2024 3:13,PayPal,Express,5,1
T195731,P5058,Electronics,62.38,1.75,C45053,62,Female,7/13/2024 9:15,Debit Card,Standard,4,1
T351564,P6883,Clothing,74.54,7.36,C11569,60,Male,4/2/2024 3:19,Net Banking,Express,5,1
T788807,P5158,Home & Kitchen,821.3,27.81,C48301,69,Female,10/1/2024 21:50,Net Banking,Express,5,0
T807941,P9782,Books,93.08,20,C24525,43,Male,10/13/2024 19:01,Credit Card,Express,4,1
T397359,P3651,Clothing,125.01,5.62,C86381,24,Female,10/22/2024 17:03,Credit Card,Standard,5,1
T293072,P8438,Home & Kitchen,103.38,14.68,C97302,59,Male,6/29/2024 3:19,Net Banking,Express,2,0
T423647,P6357,Home & Kitchen,905.99,151.2,C44966,22,Other,10/29/2024 19:13,PayPal,Express,3,0
T593592,P6375,Clothing,655.48,44.19,C94657,67,Female,10/20/2024 17:07,Credit Card,Standard,3,0
T498660,P2604,Electronics,663.29,176.7,C12393,46,Other,1/21/2024 12:37,Credit Card,Express,1,0
T608486,P1187,Clothing,800.2,162.64,C47468,59,Other,9/7/2024 15:45,Credit Card,Standard,2,0
T217018,P4689,Home & Kitchen,990.23,162.4,C37073,45,Female,7/15/2024 17:31,Debit Card,Standard,4,0
T565861,P8900,Home & Kitchen,883.95,200.02,C84479,40,Other,3/28/2024 3:47,Net Banking,Standard,4,1
T791664,P2052,Electronics,108.28,6.81,C99417,67,Female,1/18/2024 9:12,Credit Card,Standard,4,1
T237886,P2489,Clothing,430.77,30.43,C84448,62,Female,8/20/2024 6:02,PayPal,Standard,4,1
T444896,P4771,Clothing,235.84,59.94,C37359,24,Female,12/1/2024 15:53,PayPal,Standard,3,1
T594628,P3604,Home & Kitchen,721.03,45.87,C60622,32,Female,6/24/2024 16:19,Credit Card,Express,2,0
T380712,P7952,Books,389.67,16.16,C11251,39,Female,5/7/2024 11:30,PayPal,Standard,5,1
T743630,P3240,Books,764.75,187.41,C12271,57,Male,8/1/2024 10:12,Net Banking,Standard,2,0
T741866,P4699,Electronics,373.62,95.39,C31497,23,Other,6/30/2024 0:10,Net Banking,Express,5,1
T437746,P2048,Clothing,109.06,11.3,C81148,61,Male,10/4/2024 7:19,Credit Card,Express,2,0
T411517,P9393,Books,560.91,20.87,C42305,28,Other,1/29/2024 8:51,Debit Card,Express,5,1
T383990,P3781,Books,224.42,22.08,C57971,42,Female,5/4/2024 7:04,Net Banking,Express,1,0
T771313,P7188,Clothing,41.93,10.94,C97949,64,Female,8/5/2024 5:10,Net Banking,Express,2,0
T507082,P8915,Clothing,983.63,231.53,C78701,23,Other,5/17/2024 0:30,Credit Card,Standard,1,0
T285485,P5788,Home & Kitchen,844.35,27.04,C87074,32,Other,2/16/2024 9:20,Net Banking,Express,3,0
T860944,P3741,Electronics,828.98,161.19,C57410,45,Female,12/17/2024 0:11,PayPal,Express,4,1
T162272,P5511,Home & Kitchen,11.96,1.78,C36195,29,Female,3/31/2024 14:06,Net Banking,Standard,5,1
T603352,P9890,Books,939.17,205.56,C38717,50,Other,10/17/2024 22:56,Net Banking,Express,3,0
T790710,P6577,Books,503.44,40.29,C61427,36,Male,9/8/2024 19:57,Net Banking,Express,2,0
T854760,P8214,Books,270.15,55.13,C84000,39,Male,8/4/2024 9:19,Credit Card,Standard,3,1
T289308,P1485,Clothing,48.75,11.62,C82995,29,Male,5/2/2024 13:17,Credit Card,Standard,1,1
T276719,P7012,Home & Kitchen,786.13,226.38,C97352,63,Male,12/26/2024 4:19,Debit Card,Express,3,0
T786710,P9775,Electronics,889.47,166.17,C78035,25,Female,9/19/2024 6:51,Debit Card,Standard,2,0
T733175,P8664,Home & Kitchen,524.09,130.18,C72382,21,Other,4/28/2024 17:28,Debit Card,Express,4,1
T131644,P4494,Clothing,279.28,44.04,C88721,48,Male,6/14/2024 2:44,Credit Card,Standard,1,0
T578718,P1457,Books,371.53,106.54,C59928,38,Male,9/29/2024 23:46,Debit Card,Express,1,0
T530353,P2772,Books,18.46,0.57,C67609,66,Other,2/22/2024 4:38,Credit Card,Standard,4,1
T139760,P9472,Electronics,753.09,177.19,C33471,34,Other,7/18/2024 16:57,Debit Card,Express,2,0
T658550,P6872,Books,934.66,156.09,C50229,61,Male,1/23/2024 7:27,Net Banking,Express,1,0
T133329,P3400,Clothing,477.66,125.28,C82428,42,Male,1/4/2024 4:40,Debit Card,Standard,2,0
T284420,P8451,Clothing,234.09,67.5,C41956,33,Male,3/13/2024 8:14,Credit Card,Express,3,1
T682048,P3722,Home & Kitchen,463.16,66.29,C46305,62,Male,12/1/2024 6:15,Net Banking,Express,4,1
T117780,P5997,Clothing,621.26,179.01,C80951,54,Female,7/8/2024 3:49,Credit Card,Standard,3,0
T294324,P2449,Books,517.18,97.07,C61419,28,Male,10/28/2024 17:20,Debit Card,Standard,1,0
T858094,P6421,Clothing,462.16,70.73,C25461,42,Female,2/6/2024 20:16,Credit Card,Standard,1,0
T761646,P2766,Books,233.24,69.76,C11515,40,Other,9/21/2024 17:31,Net Banking,Express,3,1
T221865,P6914,Electronics,833.65,119.13,C16937,30,Other,10/23/2024 5:40,Net Banking,Standard,1,0
T288980,P6289,Home & Kitchen,713.33,181.78,C88115,68,Other,10/11/2024 9:49,Net Banking,Standard,4,0
T837237,P5121,Books,20.94,2.5,C17479,54,Female,7/25/2024 3:11,Credit Card,Standard,5,1
T792592,P5959,Home & Kitchen,417.75,110.45,C25721,33,Male,1/1/2024 12:50,Debit Card,Express,5,1
T589045,P5763,Electronics,127.91,20.31,C57754,63,Other,1/27/2024 1:32,Credit Card,Express,5,1
T645800,P2142,Home & Kitchen,959.63,274.27,C97154,36,Other,7/2/2024 13:31,Debit Card,Standard,4,1
T999077,P2658,Books,760.74,226.21,C82684,69,Male,4/12/2024 9:34,PayPal,Standard,4,0
T232469,P7885,Clothing,803.86,129.74,C30701,34,Other,2/10/2024 6:53,PayPal,Express,4,1
T634390,P2870,Electronics,664.49,76.25,C47299,61,Female,11/6/2024 14:05,Credit Card,Express,5,1
T540473,P1935,Home & Kitchen,700.08,62.69,C32188,42,Male,10/5/2024 7:01,Net Banking,Standard,1,0
T424272,P1387,Clothing,171.7,43.82,C84086,18,Other,8/8/2024 3:31,Debit Card,Standard,3,1
T917600,P8226,Clothing,138.26,35.27,C42888,21,Male,2/15/2024 14:28,PayPal,Standard,5,1
T395650,P1823,Clothing,788.67,28.75,C40444,18,Male,12/26/2024 15:59,PayPal,Standard,3,0
T452131,P6678,Electronics,727.13,100.82,C34077,60,Other,11/28/2024 14:04,Net Banking,Express,5,1
T769186,P6155,Home & Kitchen,632.25,107.71,C98095,20,Female,5/8/2024 14:57,Debit Card,Standard,2,0
T523656,P6041,Clothing,249.88,7.91,C38769,47,Female,6/2/2024 6:33,PayPal,Express,5,1
T769795,P9523,Clothing,969.71,46.42,C10514,35,Male,2/6/2024 8:10,PayPal,Standard,5,1
T735487,P8490,Books,396.69,95,C64391,55,Other,1/25/2024 23:34,PayPal,Express,2,0
T118875,P2890,Books,284.99,3.43,C51686,28,Male,2/8/2024 13:07,Credit Card,Express,2,0
T206716,P7183,Books,866.64,22.81,C56361,62,Other,1/26/2024 5:02,Debit Card,Express,3,0
T713499,P6633,Electronics,974.8,161.93,C17901,61,Female,2/11/2024 6:39,Credit Card,Express,2,0
T544386,P5572,Clothing,822.92,90.89,C68097,48,Male,3/9/2024 0:10,Net Banking,Standard,3,0
T721808,P4464,Clothing,219.98,16.34,C18618,55,Male,10/19/2024 22:51,Debit Card,Standard,2,0
T732656,P3056,Home & Kitchen,654.37,125.39,C85931,33,Other,5/14/2024 15:56,PayPal,Standard,5,1
T405393,P1789,Electronics,375.64,31.59,C17239,64,Female,11/27/2024 12:03,PayPal,Standard,1,0
T122412,P6925,Clothing,45.84,2.37,C60387,46,Female,9/5/2024 5:45,PayPal,Express,1,0
T965930,P9671,Electronics,259.74,53.68,C79365,49,Other,8/23/2024 2:08,PayPal,Express,4,1
T714206,P5213,Clothing,366.43,75.45,C86671,49,Female,8/3/2024 13:08,PayPal,Express,1,0
T545811,P7496,Clothing,377.29,6.86,C86279,21,Male,1/1/2024 10:26,Net Banking,Express,4,1
T323333,P8986,Home & Kitchen,535.46,0.46,C96999,23,Other,5/13/2024 8:48,PayPal,Express,1,0
T122607,P5509,Home & Kitchen,734.73,172.23,C37358,69,Other,7/20/2024 7:55,Credit Card,Express,5,1
T842316,P1724,Clothing,778.81,141.16,C33734,24,Male,6/21/2024 22:07,PayPal,Standard,1,0
T258368,P8355,Clothing,210.96,12.18,C58168,21,Other,7/3/2024 8:51,Debit Card,Standard,4,1
T482164,P3615,Books,465.19,49.1,C38887,20,Female,9/10/2024 19:47,Credit Card,Express,5,1
T605202,P5501,Home & Kitchen,198.86,21.98,C42621,59,Other,10/1/2024 15:09,Credit Card,Express,4,1
T200682,P4930,Clothing,894.87,28.64,C87214,26,Other,8/25/2024 16:25,Debit Card,Express,1,0
T815945,P3706,Clothing,406.44,42.09,C37016,50,Other,5/28/2024 10:12,Debit Card,Standard,4,1
T628910,P4228,Books,931.4,206.57,C60797,42,Male,4/11/2024 14:58,Net Banking,Standard,4,0
T663015,P9994,Electronics,432.83,38.96,C67904,44,Male,6/14/2024 6:17,Net Banking,Express,5,1
T385313,P3208,Books,998.64,144.42,C25880,40,Male,1/15/2024 3:35,Net Banking,Express,2,0
T728616,P7290,Home & Kitchen,826.58,27.24,C58875,24,Female,10/2/2024 14:28,PayPal,Standard,2,0
T527625,P9172,Electronics,725.97,188.69,C47870,35,Other,1/31/2024 8:39,Debit Card,Express,2,0
T501269,P2202,Electronics,745.79,195.98,C79895,28,Female,9/17/2024 18:57,PayPal,Standard,2,0
T115698,P3511,Home & Kitchen,194.83,22.12,C19623,32,Female,2/15/2024 14:50,Credit Card,Express,2,1
T562766,P1291,Books,852.88,97.94,C77713,20,Other,3/15/2024 2:36,Net Banking,Express,3,0
T136116,P9303,Home & Kitchen,69.29,6.16,C34423,45,Other,1/7/2024 2:17,PayPal,Standard,1,0
T677579,P2373,Clothing,642.39,29.79,C90409,29,Other,2/17/2024 8:34,Net Banking,Standard,2,0
T219443,P9622,Books,454.05,41.67,C12153,48,Male,7/28/2024 5:31,Net Banking,Standard,5,1
T491842,P7830,Home & Kitchen,390.3,110.07,C81175,51,Female,3/20/2024 11:15,Debit Card,Express,3,1
T875711,P3350,Electronics,782.38,194.96,C22586,21,Male,11/10/2024 1:24,Net Banking,Standard,4,1
T403838,P3683,Home & Kitchen,548.18,3.94,C93254,52,Male,8/28/2024 10:57,PayPal,Standard,5,1
T800531,P2908,Clothing,606.97,90.14,C68476,64,Female,7/29/2024 21:54,Credit Card,Express,2,0
T324253,P8962,Home & Kitchen,194.31,26.59,C79084,29,Other,6/16/2024 6:21,Debit Card,Express,4,1
T623131,P5588,Books,208.91,24.68,C44603,21,Female,4/25/2024 22:34,PayPal,Standard,1,0
T403838,P3683,Home & Kitchen,548.18,3.94,C93254,52,Male,8/28/2024 10:57,PayPal,Standard,5,1
T542856,P3097,Home & Kitchen,952.15,278.01,C51564,56,Other,5/8/2024 14:29,Net Banking,Standard,5,1
T333829,P7911,Home & Kitchen,121.44,2.68,C93241,46,Other,3/2/2024 16:18,PayPal,Express,5,1
T479389,P6630,Clothing,754.17,150.46,C66245,54,Other,12/7/2024 0:08,PayPal,Standard,5,1
T633333,P7636,Clothing,54.21,14.47,C60095,55,Male,4/7/2024 22:46,Debit Card,Express,4,1
T218721,P7718,Electronics,328.86,87.44,C58240,34,Female,1/11/2024 6:15,Debit Card,Standard,2,1
T428534,P5641,Clothing,916.46,105.2,C43478,24,Female,9/8/2024 8:42,Credit Card,Standard,2,0
T643053,P1873,Electronics,966.72,160.95,C16200,54,Male,7/13/2024 8:56,Credit Card,Standard,1,0
T199666,P1111,Books,700.86,33.32,C78292,31,Other,11/9/2024 2:02,Net Banking,Express,1,0
T785241,P7962,Clothing,964.64,120.96,C65002,34,Male,2/16/2024 22:37,Credit Card,Express,3,0
T289308,P1485,Clothing,48.75,11.62,C82995,29,Male,5/2/2024 13:17,Credit Card,Standard,1,1
T865543,P5780,Electronics,407.99,114.71,C13383,56,Female,4/18/2024 21:17,Net Banking,Express,3,1
T935234,P8313,Electronics,260.48,28.48,C65150,55,Female,8/21/2024 12:42,Debit Card,Standard,4,1
T761646,P2766,Books,233.24,69.76,C11515,40,Other,9/21/2024 17:31,Net Banking,Express,3,1
T121304,P9443,Home & Kitchen,812.85,110.32,C88701,23,Other,9/13/2024 8:19,PayPal,Express,3,0
T916322,P7954,Books,221.87,8.84,C77437,50,Male,11/3/2024 0:23,Debit Card,Standard,3,1
T552316,P7965,Home & Kitchen,408.3,7.87,C21444,34,Other,10/24/2024 2:46,Net Banking,Standard,1,0
T824042,P8688,Books,356.72,69.51,C57795,18,Other,10/21/2024 8:15,Debit Card,Express,1,0
T791664,P2052,Electronics,108.28,6.81,C99417,67,Female,1/18/2024 9:12,Credit Card,Standard,4,1
T353357,P9726,Books,243.11,26.01,C48694,68,Male,7/8/2024 3:38,Credit Card,Express,2,0
T397226,P2922,Books,824.62,31.56,C23297,54,Male,1/28/2024 3:58,Net Banking,Standard,1,0
T694847,P8584,Books,597.67,35.26,C71105,29,Other,1/12/2024 9:55,PayPal,Standard,1,0
T305790,P5551,Electronics,990.05,184.18,C71836,64,Female,6/6/2024 1:06,PayPal,Standard,2,0
T951396,P3081,Home & Kitchen,770.45,142.12,C97913,49,Male,12/4/2024 17:10,PayPal,Express,1,0
T612184,P6678,Electronics,629.02,89.18,C72027,55,Other,9/28/2024 5:21,Net Banking,Standard,2,0
T653537,P5846,Clothing,277.71,41.68,C47295,22,Other,8/2/2024 13:09,Debit Card,Standard,4,1
T347866,P7815,Electronics,856.91,68.37,C46484,29,Male,10/6/2024 0:34,Credit Card,Express,1,0
T815251,P1580,Clothing,792.95,61.19,C31358,58,Male,1/14/2024 9:34,PayPal,Standard,1,0
T823040,P2585,Clothing,291.64,74.25,C19670,60,Male,2/24/2024 3:40,Net Banking,Express,1,0
T117780,P5997,Clothing,621.26,179.01,C80951,54,Female,7/8/2024 3:49,Credit Card,Standard,3,0
T256455,P2809,Clothing,422.81,6.08,C27138,20,Other,5/26/2024 14:53,Debit Card,Standard,5,1
T219545,P6403,Home & Kitchen,799.45,87.56,C80780,21,Male,9/23/2024 15:33,Credit Card,Express,5,1
T700809,P4758,Home & Kitchen,120.81,12.49,C81090,22,Other,2/6/2024 17:59,PayPal,Express,2,1
T530590,P1536,Books,492.12,109.07,C17322,32,Male,8/6/2024 0:23,PayPal,Standard,4,1
T841728,P1036,Clothing,82.72,9.76,C66577,52,Female,8/3/2024 4:19,Credit Card,Express,1,0
T102383,P3250,Books,619.78,128.76,C86922,21,Female,1/18/2024 1:49,PayPal,Standard,4,1
T344332,P4882,Books,240.46,35.52,C96849,47,Other,7/1/2024 17:41,PayPal,Express,5,1
T624997,P5571,Electronics,60.61,5.65,C42620,67,Female,7/31/2024 10:00,Debit Card,Standard,5,1
T654421,P7840,Electronics,906.18,134.7,C55044,32,Other,6/30/2024 12:03,Debit Card,Express,2,0
T227369,P4992,Books,214.43,14.79,C78973,22,Female,12/20/2024 10:36,Credit Card,Express,4,1
T301978,P5520,Clothing,845.01,30.79,C61242,69,Other,8/21/2024 8:12,Credit Card,Express,3,0
T927201,P4211,Clothing,185.36,53.99,C27928,53,Male,2/3/2024 0:11,Debit Card,Standard,1,0
T732941,P2324,Books,44.39,1.39,C51463,52,Male,3/21/2024 20:33,PayPal,Standard,1,0
T366835,P4215,Books,116.73,26.46,C68605,19,Male,11/30/2024 23:50,Debit Card,Standard,1,1
T238026,P6664,Electronics,946.62,135.4,C67630,34,Male,12/1/2024 0:22,PayPal,Express,3,0
T961005,P2401,Clothing,379.38,58.39,C94946,64,Male,3/13/2024 2:23,PayPal,Standard,2,0
T928439,P5699,Home & Kitchen,102.07,0.49,C46666,70,Female,3/30/2024 17:20,Net Banking,Express,3,1
T306871,P4088,Home & Kitchen,869.98,191.13,C56952,34,Other,7/21/2024 14:19,Debit Card,Express,4,1
T862905,P8518,Home & Kitchen,510.92,143.32,C63839,68,Female,12/31/2024 3:41,Net Banking,Standard,2,0
T820974,P4224,Home & Kitchen,289.37,23.11,C73337,69,Male,4/16/2024 20:52,PayPal,Express,4,1
T537468,P4806,Electronics,24.6,0.44,C87094,70,Other,7/22/2024 7:59,Credit Card,Express,1,0
T846684,P7978,Home & Kitchen,697.89,32.07,C28847,36,Female,1/2/2024 19:58,Net Banking,Express,4,1
T704746,P5536,Books,32.7,6.41,C21392,53,Male,10/18/2024 13:41,Debit Card,Express,1,0
T439798,P4879,Home & Kitchen,998.47,259.64,C60742,22,Male,10/10/2024 4:53,PayPal,Standard,3,0
T883286,P1843,Clothing,13.86,1.23,C18040,58,Other,10/19/2024 15:16,Net Banking,Standard,1,0
T417425,P7505,Home & Kitchen,456.96,78.81,C97326,35,Female,8/19/2024 15:03,Debit Card,Standard,2,0
T659974,P1948,Books,247.38,53.06,C63694,67,Female,3/17/2024 6:23,Debit Card,Express,4,1
T589931,P8214,Books,232.56,21.86,C51879,66,Female,9/11/2024 11:24,Credit Card,Express,3,0
T608415,P1771,Home & Kitchen,359.67,60.1,C22722,31,Female,11/10/2024 15:17,Debit Card,Express,3,1
T541920,P1870,Home & Kitchen,751.37,203.54,C55752,65,Male,6/10/2024 5:22,PayPal,Standard,4,0
T407562,P3874,Electronics,989.6,286.96,C54380,57,Other,1/2/2024 14:15,PayPal,Standard,2,0
T147527,P7584,Electronics,73,21.07,C12297,28,Other,4/27/2024 0:29,Credit Card,Express,4,1
T892678,P7301,Home & Kitchen,128.33,31.71,C48136,56,Other,6/29/2024 1:11,Net Banking,Express,1,0
T352168,P4845,Books,775.49,114.15,C23489,56,Other,11/23/2024 21:29,PayPal,Standard,4,0
T948187,P6140,Home & Kitchen,129.14,2.45,C12391,58,Male,1/30/2024 16:16,Credit Card,Standard,3,1
T913916,P1273,Home & Kitchen,220.73,58.72,C47202,30,Male,5/26/2024 12:11,Net Banking,Standard,3,1
T588841,P7171,Books,175.12,51.57,C29235,28,Male,4/6/2024 3:56,Credit Card,Standard,1,0
T789144,P4357,Clothing,810.11,62.07,C16272,54,Female,11/5/2024 9:09,Credit Card,Express,3,0
T604846,P8892,Home & Kitchen,50.12,7.13,C87071,29,Female,7/2/2024 23:28,Net Banking,Standard,3,1
T935818,P2945,Clothing,62.59,4.34,C62315,68,Male,12/29/2024 23:09,Debit Card,Standard,5,1
T713499,P6633,Electronics,974.8,161.93,C17901,61,Female,2/11/2024 6:39,Credit Card,Express,2,0
T750990,P5778,Books,62,12.27,C12853,26,Other,2/10/2024 9:31,Debit Card,Express,2,1
T673594,P8497,Electronics,692.69,186.73,C42866,31,Male,11/20/2024 15:53,Debit Card,Express,2,0
T429899,P7996,Electronics,174.09,36.58,C93840,27,Other,10/21/2024 7:53,PayPal,Standard,2,1
T924261,P6287,Home & Kitchen,739.13,200.34,C98281,67,Male,1/26/2024 1:27,PayPal,Express,5,1
T344887,P7436,Electronics,420.82,51.18,C10903,41,Female,4/21/2024 23:35,Net Banking,Standard,2,0
T809212,P6948,Electronics,722.06,140.14,C56224,39,Other,6/9/2024 15:00,Net Banking,Standard,5,1
